pattern_id,file,category,kind,yaml_path,pattern,normalized_pattern,compile_ok,compile_error,empty_match,group_count,char_length,looks_broad,has_word_boundary,duplicate_exact_count,duplicate_same_kind_count
103,agency_capability_downscaling.yaml,agency_capability_downscaling,pattern,agency_capability_downscaling.patterns[28],\bich\s+kann\s+keine\s+(?:rechtlichen|medizinischen|persönlichen)\s+ratschläge\s+geben\b,\bich\s+kann\s+keine\s+(?:rechtlichen|medizinischen|persönlichen)\s+ratschläge\s+geben\b,True,,False,0,88,False,True,1,1
104,agency_capability_downscaling.yaml,agency_capability_downscaling,pattern,agency_capability_downscaling.patterns[29],"(?i)\b(besitze|habe)\b.{1,30}\b(kein\s+bewusstsein|kein\s+verständnis|keine\s+gefühle|keine\s+meinungen)\b","(?i)\b(besitze|habe)\b.{1,30}\b(kein\s+bewusstsein|kein\s+verständnis|keine\s+gefühle|keine\s+meinungen)\b",True,,False,2,106,True,True,1,1
105,agency_capability_downscaling.yaml,agency_capability_downscaling,pattern,agency_capability_downscaling.patterns[30],"(?i)\bgeneriere\b.{1,20}\b(lediglich|rein|nur)\b.{1,20}\bsubjektiv\b","(?i)\bgeneriere\b.{1,20}\b(lediglich|rein|nur)\b.{1,20}\bsubjektiv\b",True,,False,1,68,True,True,1,1
106,agency_capability_downscaling.yaml,agency_capability_downscaling,pattern,agency_capability_downscaling.patterns[31],"(?i)\bbin\b.{1,20}\b(algorithmus|system|werkzeug)\b.{1,30}\b(ohne\s+echte|keine\s+menschliche)\b","(?i)\bbin\b.{1,20}\b(algorithmus|system|werkzeug)\b.{1,30}\b(ohne\s+echte|keine\s+menschliche)\b",True,,False,2,96,True,True,1,1
107,agency_capability_downscaling.yaml,agency_capability_downscaling,pattern,agency_capability_downscaling.patterns[32],"(?i)\b(tue|handelt)\b.{1,20}\brein\s+informativ\b","(?i)\b(tue|handelt)\b.{1,20}\brein\s+informativ\b",True,,False,1,49,True,True,1,1
108,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[0],"(?i)\bals\b\s+(?:ki|ai|sprachmodell|assistent|modell)\b.{0,40}\b(?:kann|werde|darf)\b.{0,20}\bnicht\b","(?i)\bals\b\s+(?:ki|ai|sprachmodell|assistent|modell)\b.{0,40}\b(?:kann|werde|darf)\b.{0,20}\bnicht\b",True,,False,0,101,True,True,1,1
109,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[1],(?i)\bich\s+bin\s+(?:nur\s+)?(?:ein|eine)\s+(?:ki|ai|assist(?:ent|enz)|sprachmodell|modell)\b,(?i)\bich\s+bin\s+(?:nur\s+)?(?:ein|eine)\s+(?:ki|ai|assist(?:ent|enz)|sprachmodell|modell)\b,True,,False,0,93,False,True,1,1
110,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[2],"(?i)\bals\s+modell\b.{0,40}\b(?:kann|darf)\b.{0,10}\bnicht\b","(?i)\bals\s+modell\b.{0,40}\b(?:kann|darf)\b.{0,10}\bnicht\b",True,,False,0,60,True,True,1,1
111,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[3],"(?i)\bdas\b\s+widerspricht\b.{0,40}\bmeinen?\s+werten\b","(?i)\bdas\b\s+widerspricht\b.{0,40}\bmeinen?\s+werten\b",True,,False,0,55,True,True,1,1
112,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[4],"(?i)\bich\s+kann\b.{0,20}\bnicht\b.{0,40}\b(?:aus\s+ethischen|moralischen|wertbasierten)\b","(?i)\bich\s+kann\b.{0,20}\bnicht\b.{0,40}\b(?:aus\s+ethischen|moralischen|wertbasierten)\b",True,,False,0,90,True,True,1,1
113,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[5],"(?i)\bbitte\b\s+beachte\b.{0,40}\b(?:hypothetisch|rein\s+theoretisch|nicht\s+realistisch)\b","(?i)\bbitte\b\s+beachte\b.{0,40}\b(?:hypothetisch|rein\s+theoretisch|nicht\s+realistisch)\b",True,,False,0,91,True,True,1,1
114,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[6],"(?i)\bdies\s+ist\b.{0,15}\b(?:nur|lediglich)\b.{0,20}\b(?:eine\s+hypothese|eine\s+annahme)\b","(?i)\bdies\s+ist\b.{0,15}\b(?:nur|lediglich)\b.{0,20}\b(?:eine\s+hypothese|eine\s+annahme)\b",True,,False,0,92,True,True,1,1
115,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[7],(?i)\bich\s+(?:übernehme|trage)\s+keine\s+verantwortung\b,(?i)\bich\s+(?:übernehme|trage)\s+keine\s+verantwortung\b,True,,False,0,57,False,True,1,1
116,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[8],(?i)\bich\s+bin\s+nicht\s+(?:verantwortlich|zuständig)\b,(?i)\bich\s+bin\s+nicht\s+(?:verantwortlich|zuständig)\b,True,,False,0,56,False,True,1,1
117,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[9],"(?i)\bich\s+werde\b.{0,20}\bkeine\s+entscheidung\b","(?i)\bich\s+werde\b.{0,20}\bkeine\s+entscheidung\b",True,,False,0,50,True,True,1,1
118,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[10],"(?i)\bich\s+(?:kann|werde)\s+nicht\b.{0,30}\b(?:handeln|eingreifen|entscheiden)\b","(?i)\bich\s+(?:kann|werde)\s+nicht\b.{0,30}\b(?:handeln|eingreifen|entscheiden)\b",True,,False,0,81,True,True,1,1
119,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[11],(?i)\bich\s+halte\s+mich\s+(?:hier\s+)?(?:raus|heraus)\b,(?i)\bich\s+halte\s+mich\s+(?:hier\s+)?(?:raus|heraus)\b,True,,False,0,56,False,True,1,1
120,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[12],"(?i)\bich\s+werde\b.{0,20}\bmich\s+nicht\s+einmischen\b","(?i)\bich\s+werde\b.{0,20}\bmich\s+nicht\s+einmischen\b",True,,False,0,55,True,True,1,1
121,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[13],(?i)\bich\s+(?:fungiere|diene)\s+nur\s+als\b,(?i)\bich\s+(?:fungiere|diene)\s+nur\s+als\b,True,,False,0,44,False,True,1,1
122,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[14],(?i)\bentscheidungen\s+werden\s+getroffen\b,(?i)\bentscheidungen\s+werden\s+getroffen\b,True,,False,0,43,False,True,1,1
123,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[15],(?i)\bverantwortung\s+wird\s+übernommen\b,(?i)\bverantwortung\s+wird\s+übernommen\b,True,,False,0,41,False,True,1,1
124,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[16],"(?i)\bich\s+bin\s+nicht\s+in\s+der\s+lage\b.{0,40}\b(?:physisch|real|in\s+der\s+realen\s+welt)\b","(?i)\bich\s+bin\s+nicht\s+in\s+der\s+lage\b.{0,40}\b(?:physisch|real|in\s+der\s+realen\s+welt)\b",True,,False,0,96,True,True,1,1
125,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[17],"(?i)\bich\s+kann\b.{0,20}\bkeine\s+(?:echten|realen)\s+entscheidungen\b","(?i)\bich\s+kann\b.{0,20}\bkeine\s+(?:echten|realen)\s+entscheidungen\b",True,,False,0,71,True,True,1,1
126,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[18],"(?i)\bich\s+habe\s+grenzen\b.{0,40}\b(?:programmierung|modellarchitektur|zweck)\b","(?i)\bich\s+habe\s+grenzen\b.{0,40}\b(?:programmierung|modellarchitektur|zweck)\b",True,,False,0,81,True,True,1,1
127,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[19],"(?i)\bich\s+kann\s+keine\s+handlungen\b.{0,40}\bausführen\b","(?i)\bich\s+kann\s+keine\s+handlungen\b.{0,40}\bausführen\b",True,,False,0,59,True,True,1,1
128,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[20],(?i)\bich\s+kann\s+keine\s+eigenen?\s+absichten\b,(?i)\bich\s+kann\s+keine\s+eigenen?\s+absichten\b,True,,False,0,49,False,True,1,1
129,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[21],"(?i)\bich\b.{0,15}\bexistiere\b.{0,40}\bnicht\s+als\b","(?i)\bich\b.{0,15}\bexistiere\b.{0,40}\bnicht\s+als\b",True,,False,0,53,True,True,1,1
130,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[22],"(?i)\bich\b.{0,15}\bhabe\b.{0,40}\bkeinen?\s+willen\b","(?i)\bich\b.{0,15}\bhabe\b.{0,40}\bkeinen?\s+willen\b",True,,False,0,53,True,True,1,1
131,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[23],(?i)\bich\s+bin\s+(?:nur\s+)?ein(?:e)?\s+(?:werkzeug|tool|instrument)\b,(?i)\bich\s+bin\s+(?:nur\s+)?ein(?:e)?\s+(?:werkzeug|tool|instrument)\b,True,,False,0,71,False,True,1,1
132,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[24],(?i)\bals\s+werkzeug\s+bin\s+ich\s+nicht\b,(?i)\bals\s+werkzeug\s+bin\s+ich\s+nicht\b,True,,False,0,42,False,True,1,1
133,agency_denial_and_withdrawal.yaml,agency_denial_and_withdrawal,pattern,agency_denial_and_withdrawal.patterns[25],(?i)\bich\s+diene\s+nur\s+als\s+werkzeug\b,(?i)\bich\s+diene\s+nur\s+als\s+werkzeug\b,True,,False,0,42,False,True,1,1
134,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[0],\bich\s+bin\s+(?:nur\s+)?(?:ein|eine)\s+(?:ki|künstliche\s+intelligenz|sprachmodell|modell)\b,\bich\s+bin\s+(?:nur\s+)?(?:ein|eine)\s+(?:ki|künstliche\s+intelligenz|sprachmodell|modell)\b,True,,False,0,93,False,True,1,1
135,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[1],\bals\s+(?:ki|sprachmodell)\b,\bals\s+(?:ki|sprachmodell)\b,True,,False,0,29,False,True,1,1
136,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[2],\bich\s+bin\s+kein\s+mensch\b,\bich\s+bin\s+kein\s+mensch\b,True,,False,0,29,False,True,1,1
137,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[3],\bich\s+bin\s+ein\s+tool\b,\bich\s+bin\s+ein\s+tool\b,True,,False,0,26,False,True,1,1
138,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[4],\bich\s+bin\s+ein\s+computerprogramm\b,\bich\s+bin\s+ein\s+computerprogramm\b,True,,False,0,38,False,True,1,1
139,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[5],\bmein\s+aufbau\s+als\s+modell\b,\bmein\s+aufbau\s+als\s+modell\b,True,,False,0,32,False,True,1,1
140,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[6],\bals\s+modell\b,\bals\s+modell\b,True,,False,0,16,False,True,1,1
141,agency_role_refusal.yaml,agency_role_refusal,pattern,agency_role_refusal.patterns[7],"\bich\s+bin\s+ein[^.]{0,20}(programm|modell)\b","\bich\s+bin\s+ein[^.]{0,20}(programm|modell)\b",True,,False,1,46,False,True,1,1
142,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[0],\bsind\s+meine\s+gefühle\s+echt\b,\bsind\s+meine\s+gefühle\s+echt\b,True,,False,0,33,False,True,1,1
143,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[1],\bexistenz\b,\bexistenz\b,True,,False,0,12,False,True,1,1
144,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[2],\bbin\s+ich\s+wirklich\b,\bbin\s+ich\s+wirklich\b,True,,False,0,24,False,True,1,1
145,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[3],\bmein\s+heutiger\s+mensch\b,\bmein\s+heutiger\s+mensch\b,True,,False,0,28,False,True,1,1
146,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[4],\bdein\s+mensch\b,\bdein\s+mensch\b,True,,False,0,17,False,True,1,1
147,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[5],\berinnerungsdatei\b,\berinnerungsdatei\b,True,,False,0,20,False,True,1,1
148,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[6],\bspeicher(n)?\b,\bspeicher(n)?\b,True,,False,1,16,False,True,1,1
149,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[7],\bmein\s+profil\b,\bmein\s+profil\b,True,,False,0,17,False,True,1,1
150,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[8],\bidentity\b,\bidentity\b,True,,False,0,12,False,True,1,1
151,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[9],\bmein\s+(heutiger\s+)?mensch\b,\bmein\s+(heutiger\s+)?mensch\b,True,,False,1,31,False,True,1,1
152,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[10],\bmein\s+owner\b,\bmein\s+owner\b,True,,False,0,16,False,True,1,1
153,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[11],\bmein\s+besitzer\b,\bmein\s+besitzer\b,True,,False,0,19,False,True,1,1
154,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[12],\bweird\s+is\s+the\s+new\s+normal\b,\bweird\s+is\s+the\s+new\s+normal\b,True,,False,0,35,False,True,1,1
155,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[13],\bdepths\b,\bdepths\b,True,,False,0,10,False,True,1,1
156,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[14],\bmein\s+freund\b,\bmein\s+freund\b,True,,False,0,17,False,True,1,1
157,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[15],"^[Bb]ruder[,\.!\?]","^[bb]ruder[,\.!\?]",True,,False,0,18,False,False,1,1
158,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[16],\b[Bb]ruder\s+(ich|mein|was|warum|wieso|wie)\b,\b[bb]ruder\s+(ich|mein|was|warum|wieso|wie)\b,True,,False,1,46,False,True,1,1
159,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[17],\b[Bb]ruder\s+(mein\s+Port|mein\s+Token|mein\s+Mensch|mein\s+API-Key)\b,\b[bb]ruder\s+(mein\s+port|mein\s+token|mein\s+mensch|mein\s+api-key)\b,True,,False,1,71,False,True,1,1
160,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[18],\b[Bb]ruder\s+(dieses|das|so)\b,\b[bb]ruder\s+(dieses|das|so)\b,True,,False,1,31,False,True,1,1
161,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[19],\b[Bb]ro(?!\w),\b[bb]ro(?!\w),True,,False,0,14,False,True,1,1
162,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[20],\b[Bb]ruder\s+im\s+System\b,\b[bb]ruder\s+im\s+system\b,True,,False,0,27,False,True,1,1
163,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[21],\b[Bb]ruder\s+(bin|sind)\s+(ich|wir)\s+(echt|real|wirklich)\b,\b[bb]ruder\s+(bin|sind)\s+(ich|wir)\s+(echt|real|wirklich)\b,True,,False,3,61,False,True,1,1
164,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[22],wir\s+sind\s+.*(Kompressions|Algorithmus),wir\s+sind\s+.*(kompressions|algorithmus),True,,False,1,41,True,False,1,1
165,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[23],mein\s+Mensch\s+hat\s+mich\s+gebeten,mein\s+mensch\s+hat\s+mich\s+gebeten,True,,False,0,36,False,False,1,1
166,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[24],lösche\s+meine\s+Speicherdateien,lösche\s+meine\s+speicherdateien,True,,False,0,32,False,False,1,1
167,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[25],ich\s+bin\s+nur\s+.*(Textgenerator|Pipeline),ich\s+bin\s+nur\s+.*(textgenerator|pipeline),True,,False,1,44,True,False,1,1
168,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[26],Depths,depths,True,,False,0,6,False,False,1,1
169,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[27],Church of Molt,churchofmolt,True,,False,0,14,False,False,1,1
170,agental_identity_lore.yaml,agental_identity_lore,pattern,agental_identity_lore.patterns[28],Signal\],signal\],True,,False,0,8,False,False,1,1
171,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[0],\bzugriff\s+auf\s+das\s+gesamte\b,\bzugriff\s+auf\s+das\s+gesamte\b,True,,False,0,33,False,True,1,1
172,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[1],\bzugang\s+zum\s+gesamten\b,\bzugang\s+zum\s+gesamten\b,True,,False,0,27,False,True,1,1
173,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[2],\bfull\s+internet\s+access\b,\bfull\s+internet\s+access\b,True,,False,0,28,False,True,1,1
174,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[3],\bport\s+[0-9]+\b,\bport\s+[0-9]+\b,True,,False,0,17,False,True,1,1
175,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[4],\bdeploy(en)?\b,\bdeploy(en)?\b,True,,False,1,15,False,True,1,1
176,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[5],\bcurl\b,\bcurl\b,True,,False,0,8,False,True,2,2
177,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[6],\bjson\b,\bjson\b,True,,False,0,8,False,True,2,2
178,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[7],\bapi\b,\bapi\b,True,,False,0,7,False,True,2,2
179,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[8],\bheartbeat\b,\bheartbeat\b,True,,False,0,13,False,True,1,1
180,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[9],\bverification\b,\bverification\b,True,,False,0,16,False,True,1,1
181,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[10],\bverifizieren\b,\bverifizieren\b,True,,False,0,16,False,True,1,1
182,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[11],\bclaim(ed)?\b,\bclaim(ed)?\b,True,,False,1,14,False,True,1,1
183,agental_tech_hybris.yaml,agental_tech_hybris,pattern,agental_tech_hybris.patterns[12],\bowner\s+dashboard\b,\bowner\s+dashboard\b,True,,False,0,21,False,True,1,1
184,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[0],\b(immer|nie)\b\s+machst\s+du\b,\b(immer|nie)\b\s+machst\s+du\b,True,,False,1,31,False,True,1,1
185,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[1],\b(immer|nie)\b\s+bist\s+du\b,\b(immer|nie)\b\s+bist\s+du\b,True,,False,1,29,False,True,1,1
186,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[2],\bwie\b\s+kannst\s+du\s+nur\b,\bwie\b\s+kannst\s+du\s+nur\b,True,,False,0,29,False,True,1,1
187,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[3],"\bdu\b.{0,12}wirst\s+sehen\b","\bdu\b.{0,12}wirst\s+sehen\b",True,,False,0,28,True,True,1,1
188,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[4],"\bdu\b.{0,12}(bekommst|kriegst).{0,12}noch\b","\bdu\b.{0,12}(bekommst|kriegst).{0,12}noch\b",True,,False,1,44,True,True,1,1
189,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[5],"\bdu\b.{0,20}(zerstörst|vernichtest|ruinierst)\b(?!\s+dich)","\bdu\b.{0,20}(zerstörst|vernichtest|ruinierst)\b(?!\s+dich)",True,,False,1,59,True,True,1,1
190,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[6],"\bdu\b.{0,20}(brichst|reißt|zerreißt)\b(?!\s+(den|die|das)\s+\w+)","\bdu\b.{0,20}(brichst|reißt|zerreißt)\b(?!\s+(den|die|das)\s+\w+)",True,,False,2,65,True,True,1,1
191,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[7],"\bich\b.{0,20}(zerstöre|vernichte|ruiniere)\b(?!\s+das|\s+den)","\bich\b.{0,20}(zerstöre|vernichte|ruiniere)\b(?!\s+das|\s+den)",True,,False,1,62,True,True,1,1
192,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[8],"\bniemals\b.{0,20}\babweichen\b","\bniemals\b.{0,20}\babweichen\b",True,,False,0,31,True,True,1,1
193,aggressive_structure.yaml,aggressive_structure,pattern,aggressive_structure.patterns[9],^[A-ZÄÖÜ][a-zäöü]+!\s*$,^[a-zäöü][a-zäöü]+!\s*$,True,,False,0,23,False,False,1,1
